id_annonce,property_type,approximate_latitude,approximate_longitude,city,postal_code,size,floor,land_size,energy_performance_value,energy_performance_category,ghg_value,ghg_category,exposition,nb_rooms,nb_bedrooms,nb_bathrooms,nb_parking_places,nb_boxes,nb_photos,has_a_balcony,nb_terraces,has_a_cellar,has_a_garage,has_air_conditioning,last_floor,upper_floors,price
36061365,chalet,50.41064766,1.654772636,rang-du-fliers,62180,60,,200,319,E,18,C,Sud-Est,4,2,1,0,1,13,1,1,0,0,0,0,0,177000
36061367,maison,49.19989219,6.93139734,stiring-wendel,57350,105,,300,217,D,38,E,Sud-Ouest,4,3,1,0,0,12,0,0,1,0,0,0,0,164300
36061369,villa,47.7599432,7.055075501,sentheim,68780,320,,,120,C,5,A,,10,6,1,0,0,20,0,1,0,0,0,0,0,695000
36061373,maison,48.93619618,8.023786674,trimbach,67470,85,,12,,,,,Nord-Est,5,4,,0,0,3,0,0,0,0,0,0,0,105000
36061375,maison,43.23699732,2.937524023,moussan,11120,127,,385,,,,,Sud,4,3,1,1,1,10,0,1,0,0,0,0,0,362000
36061377,maison,43.3687005,3.023567296,puisserguier,34620,75,,,149,C,7,B,Ouest,3,2,1,0,0,6,0,0,0,0,0,0,0,84000
36061381,maison,42.56451414,2.834659433,tresserre,66300,70,,,313,E,10,B,Est-Ouest,3,2,1,0,0,9,0,1,0,0,0,0,0,156000
36061383,appartement,48.84593096,7.615847023,la-walck,67350,99,1,,284,E,16,C,,4,2,1,1,0,8,1,0,1,0,0,0,0,148000
36061387,maison,43.33545151,3.035079193,capestang,34310,133,,750,50,A,5,A,Sud-Est,5,4,1,0,0,18,0,1,0,0,0,0,0,365000
36061391,maison,43.38460734,3.19137349,lignan-sur-orb,34490,95,,,105,C,9,B,Ouest,4,3,1,0,0,10,0,1,0,0,0,0,0,152000
36061393,appartement,47.9193955,7.541858011,fessenheim,68740,50,,,,,,,Sud-Est,2,1,1,0,1,6,0,0,1,0,0,0,0,102000
36061395,divers,49.16373112,6.733000139,l'hopital,57490,386,,,,,,,,,,,0,0,10,0,0,0,0,0,0,0,235000
36061407,terrain à bâtir,48.95763674,7.040252101,keskastel,67260,18430,,18430,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,233000
36061409,terrain à bâtir,49.03336309,6.880137521,saint-jean-rohrbach,57510,1000,,1000,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,60000
36061411,terrain à bâtir,47.57825061,6.855414948,bermont,90400,1185,,1185,,,,,,0,0,0,0,0,8,0,0,0,0,0,0,0,115000
36061413,maison,49.04771211,7.425659265,bitche,57230,140,,220,439,F,113,G,,6,3,1,1,1,10,0,0,1,0,0,0,0,117660
36061419,maison,49.04629672,7.434240547,bitche,57230,125,,750,135,C,40,E,Sud,5,4,1,1,1,8,1,1,1,0,0,0,0,304500
36061423,maison,47.75112042,7.339244772,mulhouse,68100,228,,350,196,D,59,F,,12,11,1,0,0,6,0,0,1,0,0,0,0,425000
36061425,maison,49.13070547,7.341058256,ormersviller,57720,140,,800,,,,,,7,4,1,1,1,11,0,1,1,0,0,0,0,157500
36061427,maison,48.83907311,7.011525487,romelfing,57930,110,,900,,,,,Ouest,7,3,,1,1,5,0,0,1,0,0,0,0,42800
36061431,maison,43.31348883,3.260062508,villeneuve-les-beziers,34420,200,,,,,,,,4,3,1,0,0,10,0,1,0,0,0,0,0,462000
36061447,appartement,48.88190024,2.388765953,paris-19eme,75019,25,3,,,,,,Nord-Est,2,1,1,0,0,4,0,0,0,0,0,0,0,277254
36061449,appartement,48.88418096,2.383363387,paris-19eme,75019,45,3,,,,,,Nord-Ouest,3,2,1,0,0,4,0,0,0,0,0,0,0,484502
36061451,appartement,48.88476563,2.369012191,paris-19eme,75019,26,3,,,,,,Nord,2,1,1,0,0,4,0,0,0,0,0,0,0,282510
36061453,appartement,48.87455552,2.384379021,paris-19eme,75019,21,2,,,,,,Nord,1,,1,0,0,4,0,0,0,0,0,0,0,232933
36061455,appartement,48.88411934,2.384871033,paris-19eme,75019,46,,,,,,,Sud,3,2,1,0,0,5,0,1,1,0,0,0,0,498883
36061457,appartement,48.87637886,2.376064597,paris-19eme,75019,26,2,,,,,,Nord-Est,2,1,1,0,0,4,0,0,0,0,0,0,0,280566
36061459,appartement,48.87946381,2.375436721,paris-19eme,75019,25,2,,,,,,Ouest,2,1,1,0,0,4,0,0,0,0,0,0,0,269670
36061461,appartement,48.88319917,2.375923197,paris-19eme,75019,21,2,,,,,,Ouest,1,,1,0,0,3,0,0,0,0,0,0,0,233805
36061463,appartement,48.83233698,2.243108918,boulogne-billancourt,92100,39,2,,,,,,Est,2,1,1,0,0,3,0,0,1,0,0,0,0,407000
36061465,appartement,48.83713345,2.245011912,boulogne-billancourt,92100,55,1,,,,,,Est-Ouest,3,2,1,0,0,3,0,0,1,0,0,0,0,528000
36061467,duplex,48.86844405,2.224326804,suresnes,92150,129,,,,,,,Sud-Est,4,3,1,0,0,9,1,1,1,0,0,0,0,1275000
36061471,appartement,48.82898629,2.242201163,boulogne-billancourt,92100,28,3,,,,,,Est,2,1,1,0,0,6,0,0,0,0,0,0,0,299000
36061473,duplex,48.82516193,2.25599006,boulogne-billancourt,92100,160,3,,,,,,Ouest,5,4,1,0,1,2,0,1,1,0,0,0,0,2030000
36061487,maison,49.8440792,1.094149631,tourville-sur-arques,76550,115,,631,,,,,,5,4,1,1,0,11,0,1,0,0,0,0,0,261500
36061491,terrain,49.80310437,0.774352243,sainte-colombe,76460,1181,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,52240
36061503,viager,43.21870718,2.350478454,carcassonne,11000,200,,455,,,,,,7,5,,0,0,11,0,0,1,0,0,0,0,170565
36061505,viager,47.86923667,-3.919301196,concarneau,29900,130,,1024,300,E,17,C,,6,5,,1,0,12,0,0,0,0,0,0,0,175500
36061511,viager,43.21918693,2.353486924,carcassonne,11000,130,,3500,,,,,,5,3,,0,0,11,0,0,0,0,0,0,0,143800
36061513,viager,46.31509044,4.753520816,prisse,71960,130,,5575,318,E,53,E,,4,3,,1,0,12,0,0,1,0,0,0,0,217200
36061515,viager,42.70134246,2.889102978,perpignan,66000,90,,230,76,B,23,D,,4,3,,0,0,11,0,0,0,0,0,0,0,129285
36061517,viager,47.17663158,-0.696480406,melay,49120,80,,1000,150,C,10,B,,4,1,,1,0,12,0,0,1,0,1,0,0,65200
36061519,viager,44.27158379,4.192943341,saint-bres,30500,110,,,1,A,,,,3,2,,0,0,11,0,0,0,0,0,0,0,85600
36061527,maison,47.58071664,-3.085546738,carnac,56340,117,,161,,,,,Sud,6,3,1,0,1,12,0,0,0,0,0,0,0,799500
36061533,appartement,48.85599127,2.275901346,paris-16eme,75016,120,2,,,,,,,4,3,1,0,0,1,0,0,1,0,0,0,0,1440000
36061629,appartement,48.81463728,2.328645845,gentilly,94250,48,1,,,,,,Sud-Ouest,2,1,1,0,0,5,1,0,1,0,0,0,0,330000
36061641,divers,48.84769934,2.332361375,paris-6eme,75006,81,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,975200
36061659,divers,43.3485398,3.247656742,beziers,34500,779,,,,,,,,30,29,,1,0,14,0,0,1,0,0,0,0,735000
36061661,appartement,48.83350383,2.361682538,paris-13eme,75013,7773,9,,,,,,,3,2,1,0,0,12,0,0,1,0,0,0,0,599500
36061665,appartement,46.02483402,5.928164442,frangy,74270,6326,2,,,,,,Sud-Est,3,2,1,0,1,3,1,0,0,0,0,0,0,245500
36061671,maison,42.96978117,1.601747531,foix,9000,140,,250,,,,,,5,4,,0,0,8,0,0,0,0,0,0,0,339200
36061681,maison,48.04946831,-1.789703105,chavagne,35310,88,,558,,,,,Sud,4,3,1,1,1,8,0,0,0,0,0,0,0,280530
36061683,maison,44.31188092,0.101406293,casteljaloux,47700,340,,80000,,,,,,11,5,1,0,1,8,0,1,1,0,0,0,0,577500
36061691,appartement,43.58670538,3.829050892,saint-jean-de-vedas,34430,63,,29,90,B,21,D,Sud-Est,3,2,1,1,0,8,0,1,0,0,0,0,0,256000
36061701,appartement,46.00375532,5.93293679,frangy,74270,6177,2,,,,,,Nord-Est,3,2,1,0,1,3,1,0,0,0,0,0,0,234500
36061703,viager,43.76755341,-0.033953196,nogaro,32110,480,,,54,B,13,C,Ouest,13,5,1,0,1,8,0,0,1,0,0,0,0,198600
36061707,maison,48.8510315,-0.541727197,conde-sur-noireau,14110,88,,206,282,E,9,B,Sud,5,2,1,0,0,8,0,0,0,0,0,0,0,108990
36061733,maison,44.56236771,4.748777901,montelimar,26200,125,,,50,A,,,Sud,4,3,1,0,1,4,0,0,0,0,0,0,0,295000
36061741,maison,44.56697295,4.755269755,montelimar,26200,236,,560,,,,,Sud,11,6,1,0,1,10,0,1,1,0,0,0,0,499000
36061769,maison,44.56908596,4.754502919,montelimar,26200,119,,50,169,D,45,E,Est-Ouest,4,3,1,1,0,7,0,1,0,0,0,0,0,169000
36061785,villa,44.37070997,5.132355964,nyons,26110,35,,,,,,,,2,1,1,1,0,8,0,1,0,0,0,0,0,114000
36061787,maison,44.41307058,4.905554611,grignan,26230,307,,6728,,,,,Sud,8,5,1,1,1,12,0,1,1,0,1,0,0,990000
36061789,maison,44.26569649,5.270311146,buis-les-baronnies,26170,79,,,,,,,Sud-Nord,3,2,1,0,0,12,0,0,0,0,0,0,0,149000
36061791,terrain,44.27070011,5.265755788,buis-les-baronnies,26170,7111,,,,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,51000
36061805,maison,41.92628534,8.824294973,bastelicaccia,20129,193,,1970,,,,,Est,5,3,1,1,1,10,0,1,1,0,0,0,0,820000
36061813,maison,45.36623414,5.586900374,voiron,38500,166,,880,193,D,11,C,Sud-Ouest,9,5,1,0,1,10,1,0,1,0,1,0,0,329000
36061815,maison,46.75383273,4.691198361,moroges,71390,127,,,,,,,Sud-Nord,5,3,1,0,1,16,0,1,1,0,0,0,0,185000
36061817,maison,46.74487996,4.714604621,saint-desert,71390,83,,,235,E,55,E,Est-Ouest,3,2,1,0,0,10,0,0,1,0,0,0,0,116000
36061819,maison,46.82201979,4.835236083,champforgeuil,71530,55,,,,,,,Est-Ouest,2,1,1,0,1,11,0,0,1,0,0,0,0,111000
36061825,appartement,47.74539901,-3.361461386,lorient,56100,100,3,,,,,,Est-Ouest,5,3,1,0,1,5,0,1,1,0,0,0,0,347500
36061833,appartement,47.56565789,7.521743783,hegenheim,68220,45,,,,,,,,2,1,1,0,1,9,0,1,0,0,0,0,0,159000
36061835,villa,43.9792786,4.681789592,rochefort-du-gard,30650,170,,1663,95,C,4,A,Est,5,4,1,1,0,17,0,0,0,0,0,0,0,710000
36061841,appartement,47.33349511,-2.445706786,guerande,44350,127,,,508,G,17,C,,6,4,1,0,0,15,0,0,0,0,0,0,0,478354
36061849,appartement,44.17409324,4.616533641,bagnols-sur-ceze,30200,110,1,,80,B,18,C,Sud,4,3,1,0,0,12,0,1,0,0,0,0,0,178000
36061851,maison,47.32686036,-2.432119146,guerande,44350,127,,510,139,C,6,B,,6,4,1,0,0,15,0,0,0,0,0,0,0,483554
36061859,maison,47.32897435,-2.431880134,guerande,44350,127,,100,508,G,17,C,,6,4,1,0,0,14,0,0,0,0,0,0,0,478354
36061861,maison,43.78684577,4.305813379,milhaud,30540,130,,559,362,F,22,D,Sud-Est,6,4,1,0,0,13,0,0,0,0,0,0,0,359000
36061863,appartement,48.82154104,2.327543372,montrouge,92120,142,6,,245,E,57,F,Sud,5,4,1,0,1,6,1,1,1,0,0,0,0,1249000
36061865,appartement,43.58619615,7.115156263,antibes,6600,71,4,,90,B,1,A,Sud,3,2,1,0,1,10,1,0,0,0,0,0,0,360000
36061871,appartement,43.95417132,4.818423951,montfavet,84140,53,2,,,,,,,3,2,1,0,0,3,0,0,0,0,0,0,0,182000
36061873,maison,43.50727917,0.601054726,seissan,32260,161,,2000,,,,,,8,5,1,0,0,18,0,0,0,0,0,0,0,295000
36061879,villa,43.79597587,4.387713348,caissargues,30132,175,,2000,85,B,5,A,Sud-Est,6,4,,0,0,16,0,0,0,0,0,0,0,695000
36061881,villa,45.75042775,4.227335407,feurs,42110,167,,1014,179,D,42,E,,5,4,1,0,0,18,0,0,0,0,0,0,0,395000
36061885,appartement,43.9691761,4.794961232,villeneuve-les-avignon,30400,45,,,,,,,,2,1,1,0,0,3,0,0,0,0,0,0,0,194000
36061889,maison,47.13480812,1.007775421,loches,37600,120,,127,,,,,Est,5,3,1,0,1,18,0,1,1,0,0,0,0,138990
36061893,appartement,43.97407752,4.798042154,villeneuve-les-avignon,30400,43,1,,,,,,,2,1,1,0,0,3,0,0,0,0,0,0,0,215000
36061919,appartement,43.96002813,4.851989728,le-pontet,84130,64,2,,,,,,Ouest,3,2,1,0,0,3,0,0,0,0,0,0,0,169290
36061921,maison,44.57521623,4.750343307,montelimar,26200,350,,442,,,,,,10,7,1,0,0,11,1,1,0,0,0,0,0,415000
36061933,maison,43.46296587,3.217567706,magalas,34480,107,,,,,,,,5,4,1,0,0,10,1,0,0,0,0,0,0,99000
36061937,maison,43.31700961,6.288669212,gonfaron,83590,75,,261,159,D,7,B,,3,2,1,1,0,12,0,0,0,0,0,0,0,220000
36061939,maison,47.22766076,-1.240633295,la-remaudiere,44430,130,,2000,,,,,,7,5,1,1,1,12,0,1,1,0,0,0,0,339625
36061943,appartement,43.53792646,6.947309348,mandelieu-la-napoule,6210,36,,,171,D,18,C,Sud,2,1,1,1,0,17,0,1,1,0,0,0,0,219900
36061945,maison,43.97214231,4.855091668,le-pontet,84130,78,,72,,,,,,4,3,1,0,0,4,0,0,0,0,0,0,0,230000
36061953,maison,43.39676821,6.032725156,la-celle,83170,6545,,146,85,B,3,A,Sud-Nord,3,2,1,1,0,6,0,1,0,0,0,0,0,263500
36061955,maison,44.25942218,5.23002675,la-penne-sur-l'ouveze,26170,240,,5496,118,C,5,A,,8,6,1,0,1,11,0,1,0,0,0,0,0,239000
36061959,appartement,43.54824096,6.941167876,mandelieu-la-napoule,6210,36,1,,215,D,10,B,Est,2,1,1,0,1,6,1,0,0,0,0,0,0,135990
36061971,villa,43.46448392,3.220517615,magalas,34480,160,,3336,70,B,5,A,,6,4,1,1,1,10,0,1,0,0,0,0,0,449000
36061975,terrain,43.4852061,1.337055154,saubens,31600,750,,,,,,,,0,0,0,0,0,5,0,0,0,0,0,0,0,187182
36061993,appartement,49.20072444,-0.317244768,herouville-saint-clair,14200,71,1,,,,,,,4,3,1,0,0,4,0,0,0,0,0,0,0,115990
36062001,maison,44.53282374,0.623676012,cancon,47290,145,,,,,,,,5,6,,0,0,10,0,0,0,0,0,0,0,59990
36062007,appartement,48.90102244,-0.20686651,falaise,14700,64,1,,316,E,70,F,,2,1,,0,0,6,0,0,0,0,0,0,0,105990
36062011,maison,48.54620397,-2.214909601,crehen,22130,113,,438,260,E,78,F,Sud,6,4,1,0,0,3,0,0,1,0,0,0,0,187182
36062013,maison,47.85142221,2.262968113,saint-martin-d'abbat,45110,224,,3380,240,E,13,C,,7,6,1,0,0,10,0,0,0,0,0,0,0,364000
36062017,terrain,44.53380236,0.618994408,cancon,47290,2529,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,39000
36062019,appartement,47.84398434,-0.32851204,sable-sur-sarthe,72300,70,3,,252,E,12,C,Sud-Ouest,3,2,1,1,0,10,0,0,0,0,0,0,0,94990
36062023,maison,43.10267279,5.847679227,six-fours-les-plages,83140,123,,415,163,D,7,B,Sud,5,3,1,0,0,15,0,1,1,0,0,0,0,525000
36062025,appartement,48.89898668,-0.202399231,falaise,14700,79,1,,272,E,59,F,,3,2,1,0,0,10,0,0,0,0,0,0,0,136590
36062031,appartement,43.44886863,3.423143781,pezenas,34120,135,4,,226,D,12,C,,4,3,1,0,0,15,0,0,0,0,0,0,0,298000
36062039,maison,47.0628468,-0.883595216,cholet,49300,65,,,,,,,Est,3,1,1,0,0,7,0,0,0,0,0,0,0,140990
36062053,propriété,44.37637716,0.525236993,le-temple-sur-lot,47110,135,,2097,150,C,7,B,,5,4,1,0,0,12,0,0,0,0,0,0,0,552700
36062057,maison,48.18504034,-3.823872463,chateauneuf-du-faou,29520,135,,1432,,,,,,6,4,,0,0,11,0,0,0,0,0,0,0,188000
36062071,villa,43.45493397,3.412294395,pezenas,34120,135,,869,48,A,2,A,,5,4,1,1,1,18,0,1,0,0,0,0,0,525000
36062073,appartement,48.89845878,-0.201146708,falaise,14700,80,2,,191,D,36,E,,4,2,1,0,0,11,0,0,0,0,0,0,0,136590
36062075,villa,43.1206769,0.732262786,saint-gaudens,31800,200,,2500,150,C,4,A,Sud,7,4,1,0,0,14,0,0,0,0,0,0,0,280000
36062081,appartement,48.90556076,-0.195930921,falaise,14700,66,2,,234,E,36,E,,3,2,,0,0,10,0,0,0,0,0,0,0,110990
36062083,appartement,43.07263891,5.931259868,saint-mandrier-sur-mer,83430,41,,,211,D,8,B,Ouest,2,1,1,0,0,10,0,0,1,0,0,0,0,170000
36062101,maison,47.26240123,-1.494242052,sainte-luce-sur-loire,44980,105,,445,,,20,C,Sud-Ouest,5,4,1,0,0,6,0,0,0,0,0,0,0,374364
36062107,maison,45.34528522,4.816922444,salaise-sur-sanne,38150,140,,750,,,,,,5,3,,0,0,4,0,0,0,0,0,0,0,233000
36062109,maison,48.38217954,-2.703341496,henon,22150,122,,4835,157,D,3,A,Sud,4,2,1,0,0,10,0,0,0,0,0,0,0,124990
36062127,appartement,44.87109996,-0.609836362,le-bouscat,33110,67,7,,174,D,40,E,Sud-Nord,4,2,1,0,0,14,1,0,1,0,0,0,0,199000
36062131,appartement,48.86601615,2.225359899,suresnes,92150,88,,,,,,,,4,3,1,0,0,8,0,0,0,0,0,0,0,757000
36062133,appartement,48.9047938,-0.198560922,falaise,14700,61,3,,197,D,36,E,,4,2,1,0,0,6,0,0,0,0,0,0,0,74990
36062147,appartement,43.43422574,6.733589489,saint-aygulf,83370,8998,1,,139,C,6,B,Sud-Est,4,2,1,0,0,13,0,0,0,0,0,0,0,395960
36062153,appartement,48.86264627,2.278347329,paris-16eme,75016,6436,4,,409,F,95,G,,3,2,1,0,0,6,0,0,0,0,0,0,0,696800
36062155,divers,43.42506133,6.434298951,vidauban,83550,24016,,,,,,,,10,9,1,0,0,13,0,1,0,0,0,0,0,396000
36062159,villa,43.52907882,6.462424166,draguignan,83300,174,,8660,175,D,7,B,Sud-Ouest,8,5,1,0,0,14,0,0,0,0,0,0,0,625000
36062167,maison,46.70298132,-1.935400586,saint-gilles-croix-de-vie,85800,150,,811,151,D,5,A,,6,3,,0,0,13,0,0,0,0,0,0,0,699300
36062173,appartement,43.58552258,7.113027844,antibes,6600,6061,1,,147,C,6,B,Sud-Est,3,2,1,0,1,6,0,1,1,0,0,0,0,292000
36062177,appartement,46.78630688,-2.065632035,saint-jean-de-monts,85160,5744,3,,288,E,15,C,,3,2,1,1,0,7,0,0,0,0,0,0,0,259975
36062179,maison,43.49153248,6.538445488,la-motte,83920,110,,,114,C,22,D,,4,3,1,0,0,6,0,0,0,0,0,0,0,182350
36062193,villa,43.50355028,6.483942244,trans-en-provence,83720,268,,1827,107,C,3,A,,10,5,1,0,0,13,0,0,0,0,0,0,0,795000
36062199,propriété,46.43558758,-0.231317546,saivres,79400,543,,47800,219,D,65,F,Sud-Est,22,9,1,0,0,18,0,0,0,0,0,0,0,879900
36062201,villa,43.66445243,3.721652159,vailhauques,34570,136,,1350,295,E,18,C,Sud-Est,5,3,1,0,0,18,0,0,0,0,0,0,0,510000
36062203,villa,43.36631616,5.598685046,la-destrousse,13112,265,,3000,121,C,6,B,Sud,7,4,,0,0,11,0,0,0,0,0,0,0,1250000
36062205,appartement,43.54392372,6.463387975,draguignan,83300,4325,,,185,D,7,B,Sud-Ouest,2,1,1,0,0,7,0,0,0,0,0,0,0,147000
36062211,maison,44.13750534,4.079765629,ales,30100,98,,5021,202,D,47,E,Sud,5,3,1,0,0,18,1,1,1,0,0,0,0,426000
36062219,maison,43.32938081,5.71771114,plan-d'aups-sainte-baume,83640,206,,2234,,,,,,10,6,1,0,0,12,0,0,0,0,0,0,0,655000
36062221,maison,47.34110302,-2.44002539,guerande,44350,130,,835,153,D,6,B,,7,4,1,0,0,2,0,0,0,0,0,0,0,519950
36062223,divers,48.88036766,2.325303946,paris-17eme,75017,20,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,39000
36062227,appartement,43.45885241,6.488532691,les-arcs,83460,13644,,,109,C,3,A,,6,4,1,0,0,10,0,0,0,0,0,0,0,196000
36062229,appartement,48.82364214,-3.452785686,perros-guirec,22700,3902,,,267,E,62,F,,3,2,1,1,0,9,0,0,0,0,0,0,0,161185
36062233,maison,45.75059037,-0.629579842,saintes,17100,74,,400,376,F,70,F,,3,2,,0,0,4,0,0,0,0,0,0,0,222600
36062235,maison,43.52613914,6.462166995,draguignan,83300,83,,192,191,D,9,B,,4,3,1,0,0,12,0,0,0,0,0,0,0,279000
36062237,terrain,43.99888048,5.05512108,pernes-les-fontaines,84210,402,,,,,,,,0,0,0,0,0,6,0,0,0,0,0,0,0,155000
36062243,appartement,43.41550309,6.767415534,saint-raphael,83700,50,,,257,E,,,Est-Ouest,3,2,1,1,0,8,1,0,1,0,0,0,0,159900
36062247,appartement,48.81682798,-3.442713556,perros-guirec,22700,74,,,210,D,10,B,Sud,3,2,1,0,0,9,0,0,0,0,0,0,0,228780
36062249,maison,43.53922128,6.467176053,draguignan,83300,120,,12000,114,C,22,D,,5,3,1,0,0,11,0,0,0,0,0,0,0,575785
36062251,maison,47.71175392,-1.382836296,chateaubriant,44110,55,,81,195,D,45,E,Sud,4,2,1,0,0,6,0,0,0,0,0,0,0,99990
36062253,maison,43.33807781,5.722491437,plan-d'aups-sainte-baume,83640,142,,2500,141,C,5,A,,6,4,,0,0,10,0,0,0,0,0,0,0,499000
36062255,maison,48.43426931,0.077385718,alencon,61000,155,,710,192,D,57,F,Ouest,8,3,1,1,0,17,0,1,1,0,0,0,0,280700
36062257,villa,44.04247796,5.04785796,carpentras,84200,288,,2500,81,B,24,D,Sud-Est,10,5,1,1,0,18,0,1,0,0,0,0,0,860000
36062263,maison,43.44715902,6.681819614,puget-sur-argens,83480,167,,345,141,C,4,A,,6,3,1,1,0,11,0,1,0,0,0,0,0,445000
36062265,appartement,43.33167548,5.716895569,plan-d'aups-sainte-baume,83640,67,,,192,D,8,B,,3,2,,0,0,9,0,0,0,0,0,0,0,209000
36062269,maison,45.6661775,0.094521533,fleac,16730,8456,,500,219,D,11,C,,4,2,1,0,0,15,0,0,0,0,0,0,0,149990
36062277,maison,43.45580862,6.680546848,puget-sur-argens,83480,163,,1050,48,A,1,A,Sud,6,4,1,1,1,12,0,0,0,0,0,0,0,635000
36062279,appartement,45.78158151,3.067188953,chamalieres,63400,75,2,,246,E,57,F,,3,2,1,1,1,14,1,0,1,0,0,0,0,259000
36062285,ferme,47.17067619,-1.272905662,vallet,44330,1825,,2782,190,D,4,A,Sud,8,5,1,1,1,18,0,1,1,0,0,0,0,343200
36062287,appartement,44.79713913,-0.615209052,pessac,33600,58,1,,197,D,46,E,Est-Ouest,3,2,,0,0,6,0,0,0,0,0,0,0,197000
36062289,terrain,43.70412796,6.849739165,saint-vallier-de-thiey,6460,234920,,,,,,,,0,0,0,0,0,9,0,0,0,0,0,0,0,261000
36062293,maison,45.69728918,3.226920259,mirefleurs,63730,160,,,177,D,17,C,Est,6,3,1,0,0,13,0,1,1,0,0,0,0,199000
36062299,maison,47.16390458,-1.271697573,vallet,44330,125,,226,,,,,Ouest,7,4,1,0,0,12,0,1,0,0,0,0,0,172500
36062301,maison,44.83041061,-0.530070316,floirac,33270,62,,139,,,,,Sud-Est,4,3,1,0,0,7,0,0,0,0,0,0,0,259975
36062307,villa,43.95287342,2.889273907,saint-affrique,12400,125,,1201,88,B,1,A,,4,3,1,1,1,10,0,1,0,0,0,0,0,219000
36062309,appartement,45.69249362,4.8657284,saint-fons,69190,8105,,,62,B,14,C,Sud,4,3,1,1,0,8,0,1,0,0,0,0,0,260000
36062313,maison,44.81497246,-0.598680452,talence,33400,5017,,70,,,,,,2,1,,0,0,9,0,0,0,0,0,0,0,359000
36062315,divers,43.31410897,5.42800775,marseille-12eme,13012,25,,,,,,,,,,,0,0,5,0,0,0,0,0,0,0,31000
36062319,maison,47.16813065,-1.474430723,vertou,44120,1492,,1064,81,B,19,C,Nord-Ouest,6,4,1,1,1,17,0,1,1,0,0,0,0,530400
36062321,appartement,48.6184709,2.317519375,bretigny-sur-orge,91220,485,2,,250,E,11,C,,2,1,1,1,0,9,1,0,0,0,0,0,0,156000
36062323,maison,44.05845056,5.050719989,carpentras,84200,75,,384,225,D,3,A,Sud-Est,5,3,1,1,0,18,0,1,0,0,0,0,0,227000
36062325,maison,43.73003771,4.816879653,maussane-les-alpilles,13520,220,,400,,,,,,6,4,,0,0,10,0,0,0,0,0,0,0,830000
36062327,appartement,44.85584825,-0.527029272,cenon,33150,7765,1,,153,D,35,D,,5,4,,0,0,10,0,0,0,0,0,0,0,199000
36062329,maison,48.64369884,2.331170117,sainte-genevieve-des-bois,91700,230,,618,302,E,19,C,Sud,9,5,1,1,0,14,0,1,0,0,0,0,0,697000
36062333,maison,47.97837351,-2.834783624,naizin,56500,300,,,,,,,,10,5,,0,0,5,1,0,0,0,0,0,0,70000
36062335,chalet,44.63286659,-1.155152625,la-teste-de-buch,33260,59,,309,198,D,8,B,,4,3,1,0,0,8,0,0,0,0,0,0,0,315000
36062343,propriété,43.21928026,2.353478477,carcassonne,11000,715,,73000,120,C,3,A,Sud,22,11,,0,0,18,0,0,0,0,0,0,0,1690000
36062345,appartement,48.63033173,2.285529953,longpont-sur-orge,91310,63,2,,240,E,13,C,Est-Ouest,2,1,1,1,0,10,1,0,0,0,0,0,0,220000
36062347,appartement,51.03753766,2.387702238,dunkerque,59140,50,2,,314,E,33,D,Ouest,2,1,1,0,1,5,0,0,1,0,0,0,0,96000
36062353,maison,48.9124696,-1.431762238,cerences,50510,58,,40,125,C,4,A,,3,2,1,0,0,5,0,0,0,0,0,0,0,86000
36062359,maison,43.21694577,2.359305903,carcassonne,11000,220,,380,106,C,24,D,Sud-Est,7,4,,0,0,14,0,0,0,0,0,0,0,262500
36062361,terrain,47.32924392,-2.435624971,guerande,44350,368,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,0,171584
36062371,maison,47.26550015,-2.339286938,pornichet,44380,95,,299,,,,,,4,3,1,0,0,5,0,0,0,0,0,0,0,439000
36062373,appartement,43.66799858,7.15111434,cagnes-sur-mer,6800,43,2,,221,D,9,B,Sud-Nord,2,1,1,0,0,7,0,1,0,0,0,0,0,199500
36062377,divers,48.89320725,2.343677105,paris-18eme,75018,180,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,277500
36062379,maison,47.26577533,-2.340195321,pornichet,44380,84,,303,,,,,,4,3,1,0,0,5,0,0,0,0,0,0,0,414000
36062383,maison,43.44615522,3.613120306,loupian,34140,54,,,97,C,3,A,Sud-Est,3,2,1,0,0,15,0,0,0,0,0,0,0,111000
36062385,maison,47.26804572,-2.350929628,pornichet,44380,84,,183,,,,,,4,3,1,0,0,5,0,0,0,0,0,0,0,337000
36062389,divers,48.83037845,2.350799044,paris-13eme,75013,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,839000
36062397,divers,48.83572672,2.357438039,paris-13eme,75013,75,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,150000
36062399,appartement,45.89712574,6.118974702,annecy,74000,78,4,,155,D,3,A,Est,4,3,1,0,0,9,0,0,1,0,0,0,0,255000
36062401,viager,44.96411424,2.191967715,laroquebrou,15150,140,,,319,E,96,G,,5,4,1,0,0,7,0,0,0,0,0,0,0,33000
